120.82,1.1033,1.0767,0.3833,0.3367,34.74,31.27,0.72,0.74,65.26,68.73,0.3833,34.74
121.93,1.11,1.13,0.3767,0.3867,33.93,34.22,0.7333,0.7433,66.07,65.78,0.3467,31.23
123.0767,1.1467,1.09,0.4267,0.34,37.21,31.19,0.72,0.75,62.79,68.81,0.38,33.14
124.1733,1.0967,1.1267,0.4,0.3367,36.47,29.88,0.6967,0.79,63.53,70.12,0.36,32.83
125.2833,1.11,1.1267,0.3867,0.3867,34.83,34.32,0.7233,0.74,65.17,65.68,0.3367,30.33
126.4133,1.13,1.1233,0.4,0.3667,35.4,32.64,0.73,0.7567,64.6,67.36,0.3633,32.15
127.5133,1.1,1.1167,0.4033,0.39,36.67,34.93,0.6967,0.7267,63.33,65.07,0.3067,27.88
128.5967,1.0833,1.0733,0.3767,0.3633,34.77,33.85,0.7067,0.71,65.23,66.15,0.3433,31.69
129.7167,1.12,1.0967,0.4033,0.3367,36.01,30.7,0.7167,0.76,63.99,69.3,0.38,33.93
130.8467,1.13,1.11,0.4,0.3467,35.4,31.23,0.73,0.7633,64.6,68.77,0.3833,33.92
132.0433,1.1967,1.2133,0.41,0.4,34.26,32.97,0.7867,0.8133,65.74,67.03,0.3867,32.31
133.1333,1.09,1.1067,0.4067,0.3267,37.31,29.52,0.6833,0.78,62.69,70.48,0.3567,32.72
134.23,1.0967,1.11,0.4067,0.39,37.08,35.14,0.69,0.72,62.92,64.86,0.3,27.36
135.3933,1.1633,1.13,0.41,0.3867,35.24,34.22,0.7533,0.7433,64.76,65.78,0.3667,31.52
136.5367,1.1433,1.14,0.4133,0.39,36.15,34.21,0.73,0.75,63.85,65.79,0.34,29.74
137.6433,1.1067,1.1333,0.3867,0.3567,34.94,31.47,0.72,0.7767,65.06,68.53,0.3633,32.83
138.8167,1.1733,1.1433,0.4067,0.3633,34.66,31.78,0.7667,0.78,65.34,68.22,0.4033,34.38
139.95,1.1333,1.14,0.4233,0.3833,37.35,33.63,0.71,0.7567,62.65,66.37,0.3267,28.82
141.0467,1.0967,1.1333,0.3833,0.39,34.95,34.41,0.7133,0.7433,65.05,65.59,0.3233,29.48
142.19,1.1433,1.1167,0.41,0.3767,35.86,33.73,0.7333,0.74,64.14,66.27,0.3567,31.2
143.3033,1.1133,1.1267,0.3833,0.3533,34.43,31.36,0.73,0.7733,65.57,68.64,0.3767,33.83
144.3967,1.0933,1.1,0.3833,0.3667,35.06,33.33,0.71,0.7333,64.94,66.67,0.3433,31.4
145.5033,1.1067,1.0767,0.4067,0.36,36.75,33.44,0.7,0.7167,63.25,66.56,0.34,30.72
146.6267,1.1233,1.13,0.4133,0.3833,36.8,33.92,0.71,0.7467,63.2,66.08,0.3267,29.08
147.76,1.1333,1.13,0.4133,0.38,36.47,33.63,0.72,0.75,63.53,66.37,0.34,30
148.8867,1.1267,1.1233,0.4067,0.3767,36.09,33.53,0.72,0.7467,63.91,66.47,0.3433,30.47
150.0267,1.14,1.15,0.4133,0.37,36.26,32.17,0.7267,0.78,63.74,67.83,0.3567,31.29
151.1567,1.13,1.1467,0.4,0.4067,35.4,35.47,0.73,0.74,64.6,64.53,0.3233,28.61
152.3033,1.1467,1.12,0.4133,0.3833,36.05,34.23,0.7333,0.7367,63.95,65.77,0.35,30.52
153.3967,1.0933,1.1267,0.3867,0.3467,35.37,30.77,0.7067,0.78,64.63,69.23,0.36,32.93
154.5067,1.11,1.1033,0.39,0.3867,35.14,35.05,0.72,0.7167,64.86,64.95,0.3333,30.03
155.6767,1.17,1.1333,0.43,0.3633,36.75,32.06,0.74,0.77,63.25,67.94,0.3767,32.19
156.8,1.1233,1.1433,0.3967,0.3867,35.31,33.82,0.7267,0.7567,64.69,66.18,0.34,30.27
157.91,1.11,1.12,0.4033,0.3567,36.34,31.85,0.7067,0.7633,63.66,68.15,0.35,31.53
159.03,1.12,1.1167,0.4033,0.3833,36.01,34.33,0.7167,0.7333,63.99,65.67,0.3333,29.76
160.0767,1.0467,1.09,0.3567,0.3633,34.08,33.33,0.69,0.7267,65.92,66.67,0.3267,31.21
161.1767,1.1,1.0733,0.3867,0.3733,35.15,34.78,0.7133,0.7,64.85,65.22,0.34,30.91
162.3167,1.14,1.1233,0.4,0.3567,35.09,31.75,0.74,0.7667,64.91,68.25,0.3833,33.63
163.46,1.1433,1.1033,0.43,0.3533,37.61,32.02,0.7133,0.75,62.39,67.98,0.36,31.49
164.56,1.1,1.1433,0.3767,0.3533,34.24,30.9,0.7233,0.79,65.76,69.1,0.37,33.64
165.7233,1.1633,1.1433,0.41,0.3667,35.24,32.07,0.7533,0.7767,64.76,67.93,0.3867,33.24
166.8433,1.12,1.1367,0.4033,0.3333,36.01,29.33,0.7167,0.8033,63.99,70.67,0.3833,34.23
167.9067,1.0633,1.1067,0.37,0.3567,34.8,32.23,0.6933,0.75,65.2,67.77,0.3367,31.66
169.02,1.1133,1.0767,0.3933,0.35,35.33,32.51,0.72,0.7267,64.67,67.49,0.37,33.23
170.1233,1.1033,1.0967,0.39,0.34,35.35,31,0.7133,0.7567,64.65,69,0.3733,33.84
171.19,1.0667,1.1067,0.3467,0.34,32.5,30.72,0.72,0.7667,67.5,69.28,0.38,35.62
172.2833,1.0933,1.1033,0.3467,0.3533,31.71,32.02,0.7467,0.75,68.29,67.98,0.3933,35.98
173.4633,1.18,1.09,0.42,0.3367,35.59,30.89,0.76,0.7533,64.41,69.11,0.4233,35.88
174.5567,1.0933,1.1433,0.3967,0.3667,36.28,32.07,0.6967,0.7767,63.72,67.93,0.33,30.18
175.6533,1.0967,1.0967,0.3933,0.35,35.87,31.91,0.7033,0.7467,64.13,68.09,0.3533,32.22
176.78,1.1267,1.1,0.3933,0.3267,34.91,29.7,0.7333,0.7733,65.09,70.3,0.4067,36.09
177.96,1.18,1.15,0.3967,0.3733,33.62,32.46,0.7833,0.7767,66.38,67.54,0.41,34.75
179.3233,1.3633,1.3067,0.4467,0.42,32.76,32.14,0.9167,0.8867,67.24,67.86,0.4967,36.43
180.5267,1.2033,1.2267,0.3867,0.3467,32.13,28.26,0.8167,0.88,67.87,71.74,0.47,39.06
181.8167,1.29,1.2967,0.4367,0.4167,33.85,32.13,0.8533,0.88,66.15,67.87,0.4367,33.85
182.9467,1.13,1.1567,0.44,0.3567,38.94,30.84,0.69,0.8,61.06,69.16,0.3333,29.5
184.08,1.1333,1.1833,0.3833,0.4,33.82,33.8,0.75,0.7833,66.18,66.2,0.35,30.88
185.2633,1.1833,1.1433,0.4133,0.3867,34.93,33.82,0.77,0.7567,65.07,66.18,0.3833,32.39
186.4,1.1367,1.1533,0.4033,0.3833,35.48,33.24,0.7333,0.77,64.52,66.76,0.35,30.79
187.5733,1.1733,1.1667,0.4133,0.36,35.23,30.86,0.76,0.8067,64.77,69.14,0.4,34.09
188.65,1.0767,1.12,0.3767,0.3767,34.98,33.63,0.7,0.7433,65.02,66.37,0.3233,30.03
189.7767,1.1267,1.1067,0.3967,0.3533,35.21,31.93,0.73,0.7533,64.79,68.07,0.3767,33.43
190.9167,1.14,1.1133,0.4133,0.3467,36.26,31.14,0.7267,0.7667,63.74,68.86,0.38,33.33
192.0433,1.1267,1.1733,0.3767,0.4033,33.43,34.38,0.75,0.77,66.57,65.62,0.3467,30.77
193.16,1.1167,1.1,0.38,0.36,34.03,32.73,0.7367,0.74,65.97,67.27,0.3767,33.73
194.26,1.1,1.1,0.3933,0.36,35.76,32.73,0.7067,0.74,64.24,67.27,0.3467,31.52
195.39,1.13,1.1267,0.4033,0.3633,35.69,32.25,0.7267,0.7633,64.31,67.75,0.3633,32.15
196.49,1.1,1.11,0.4,0.3733,36.36,33.63,0.7,0.7367,63.64,66.37,0.3267,29.7
197.5733,1.0833,1.0933,0.4,0.3733,36.92,34.15,0.6833,0.72,63.08,65.85,0.31,28.62
198.68,1.1067,1.0867,0.4033,0.3433,36.45,31.6,0.7033,0.7433,63.55,68.4,0.36,32.53
199.8033,1.1233,1.14,0.4,0.37,35.61,32.46,0.7233,0.77,64.39,67.54,0.3533,31.45
200.9133,1.11,1.1,0.39,0.36,35.14,32.73,0.72,0.74,64.86,67.27,0.36,32.43
202.0067,1.0933,1.1067,0.3733,0.3667,34.15,33.13,0.72,0.74,65.85,66.87,0.3533,32.32
203.09,1.0833,1.07,0.4,0.32,36.92,29.91,0.6833,0.75,63.08,70.09,0.3633,33.54
204.2167,1.1267,1.1167,0.4033,0.38,35.8,34.03,0.7233,0.7367,64.2,65.97,0.3433,30.47
205.35,1.1333,1.1333,0.42,0.3833,37.06,33.82,0.7133,0.75,62.94,66.18,0.33,29.12
206.4133,1.0633,1.0867,0.3933,0.3567,36.99,32.82,0.67,0.73,63.01,67.18,0.3133,29.47
207.5233,1.11,1.1033,0.39,0.38,35.14,34.44,0.72,0.7233,64.86,65.56,0.34,30.63
208.5933,1.07,1.09,0.38,0.3767,35.51,34.56,0.69,0.7133,64.49,65.44,0.3133,29.28
209.67,1.0767,1.0867,0.36,0.38,33.44,34.97,0.7167,0.7067,66.56,65.03,0.3367,31.27
210.7967,1.1267,1.0833,0.39,0.3433,34.62,31.69,0.7367,0.74,65.38,68.31,0.3933,34.91
211.8867,1.09,1.1267,0.3867,0.3567,35.47,31.66,0.7033,0.77,64.53,68.34,0.3467,31.8
212.97,1.0833,1.0667,0.3933,0.3433,36.31,32.19,0.69,0.7233,63.69,67.81,0.3467,32
214.05,1.08,1.0933,0.3667,0.34,33.95,31.1,0.7133,0.7533,66.05,68.9,0.3733,34.57
215.1333,1.0833,1.0833,0.39,0.3767,36,34.77,0.6933,0.7067,64,65.23,0.3167,29.23
216.2167,1.0833,1.0767,0.3767,0.3533,34.77,32.82,0.7067,0.7233,65.23,67.18,0.3533,32.62
217.3267,1.11,1.0933,0.3967,0.35,35.74,32.01,0.7133,0.7433,64.26,67.99,0.3633,32.73
218.4633,1.1367,1.1267,0.3967,0.3867,34.9,34.32,0.74,0.74,65.1,65.68,0.3533,31.09
219.5867,1.1233,1.1267,0.3933,0.38,35.01,33.73,0.73,0.7467,64.99,66.27,0.35,31.16
220.68,1.0933,1.0633,0.3967,0.3167,36.28,29.78,0.6967,0.7467,63.72,70.22,0.38,34.76
221.7667,1.0867,1.1333,0.39,0.35,35.89,30.88,0.6967,0.7833,64.11,69.12,0.3467,31.9
222.89,1.1233,1.1133,0.3767,0.3467,33.53,31.14,0.7467,0.7667,66.47,68.86,0.4,35.61
223.97,1.08,1.1033,0.3767,0.3533,34.88,32.02,0.7033,0.75,65.12,67.98,0.35,32.41
225.06,1.09,1.1033,0.3633,0.34,33.33,30.82,0.7267,0.7633,66.67,69.18,0.3867,35.47
226.19,1.13,1.1133,0.3833,0.3567,33.92,32.04,0.7467,0.7567,66.08,67.96,0.39,34.51
227.3033,1.1133,1.0933,0.3933,0.36,35.33,32.93,0.72,0.7333,64.67,67.07,0.36,32.34
228.34,1.0367,1.0933,0.3467,0.3367,33.44,30.79,0.69,0.7567,66.56,69.21,0.3533,34.08
229.4567,1.1167,1.0567,0.41,0.3733,36.72,35.33,0.7067,0.6833,63.28,64.67,0.3333,29.85
230.54,1.0833,1.0733,0.41,0.3433,37.85,31.99,0.6733,0.73,62.15,68.01,0.33,30.46
231.6033,1.0633,1.0933,0.3833,0.3433,36.05,31.4,0.68,0.75,63.95,68.6,0.3367,31.66
232.71,1.1067,1.1,0.39,0.3467,35.24,31.52,0.7167,0.7533,64.76,68.48,0.37,33.43
233.8167,1.1067,1.11,0.3833,0.3533,34.64,31.83,0.7233,0.7567,65.36,68.17,0.37,33.43
234.9367,1.12,1.1067,0.41,0.3833,36.61,34.64,0.71,0.7233,63.39,65.36,0.3267,29.17
236,1.0633,1.07,0.3867,0.3733,36.36,34.89,0.6767,0.6967,63.64,65.11,0.3033,28.53
237.0967,1.0967,1.1,0.3967,0.3533,36.17,32.12,0.7,0.7467,63.83,67.88,0.3467,31.61
238.1833,1.0867,1.08,0.3933,0.3733,36.2,34.57,0.6933,0.7067,63.8,65.43,0.32,29.45
239.2833,1.1,1.0967,0.41,0.3467,37.27,31.61,0.69,0.75,62.73,68.39,0.3433,31.21
240.3567,1.0733,1.0933,0.39,0.3833,36.34,35.06,0.6833,0.71,63.66,64.94,0.3,27.95
241.45,1.0933,1.0867,0.3833,0.3333,35.06,30.67,0.71,0.7533,64.94,69.33,0.3767,34.45
242.5767,1.1267,1.0933,0.4133,0.3767,36.69,34.45,0.7133,0.7167,63.31,65.55,0.3367,29.88
243.7033,1.1267,1.1567,0.3933,0.4033,34.91,34.87,0.7333,0.7533,65.09,65.13,0.33,29.29
244.8,1.0967,1.0933,0.3967,0.3867,36.17,35.37,0.7,0.7067,63.83,64.63,0.3133,28.57
245.9267,1.1267,1.1267,0.3967,0.39,35.21,34.62,0.73,0.7367,64.79,65.38,0.34,30.18
247.0233,1.0967,1.0867,0.4033,0.3533,36.78,32.52,0.6933,0.7333,63.22,67.48,0.34,31
248.1333,1.11,1.1033,0.3967,0.3767,35.74,34.14,0.7133,0.7267,64.26,65.86,0.3367,30.33
249.2367,1.1033,1.0967,0.4033,0.3333,36.56,30.4,0.7,0.7633,63.44,69.6,0.3667,33.23
250.3233,1.0867,1.1233,0.3733,0.3567,34.36,31.75,0.7133,0.7667,65.64,68.25,0.3567,32.82
251.46,1.1367,1.1067,0.41,0.39,36.07,35.24,0.7267,0.7167,63.93,64.76,0.3367,29.62
252.5733,1.1133,1.1267,0.4067,0.3833,36.53,34.02,0.7067,0.7433,63.47,65.98,0.3233,29.04
253.6833,1.11,1.09,0.4167,0.3767,37.54,34.56,0.6933,0.7133,62.46,65.44,0.3167,28.53
254.7833,1.1,1.13,0.3833,0.36,34.85,31.86,0.7167,0.77,65.15,68.14,0.3567,32.42
255.9233,1.14,1.08,0.42,0.3333,36.84,30.86,0.72,0.7467,63.16,69.14,0.3867,33.92
257.0567,1.1333,1.1633,0.3833,0.3533,33.82,30.37,0.75,0.81,66.18,69.63,0.3967,35
258.2567,1.2,1.16,0.43,0.3867,35.83,33.33,0.77,0.7733,64.17,66.67,0.3833,31.94
259.5967,1.34,1.2667,0.45,0.4333,33.58,34.21,0.89,0.8333,66.42,65.79,0.4567,34.08
260.9167,1.32,1.3167,0.39,0.3767,29.55,28.61,0.93,0.94,70.45,71.39,0.5533,41.92
262.27,1.3533,1.1967,0.47,0.1867,34.73,15.6,0.8833,1.01,65.27,84.4,0.6967,51.48
263.5767,1.3067,1.51,0.4467,0.4133,34.18,27.37,0.86,1.0967,65.82,72.63,0.4467,34.18
264.7767,1.2,1.2667,0.3633,0.4033,30.28,31.84,0.8367,0.8633,69.72,68.16,0.4333,36.11
265.98,1.2033,1.1667,0.4367,0.4167,36.29,35.71,0.7667,0.75,63.71,64.29,0.35,29.09
267.15,1.17,1.2067,0.4133,0.4233,35.33,35.08,0.7567,0.7833,64.67,64.92,0.3333,28.49
268.2767,1.1267,1.1333,0.4,0.3767,35.5,33.24,0.7267,0.7567,64.5,66.76,0.35,31.07
269.41,1.1333,1.14,0.3567,0.3467,31.47,30.41,0.7767,0.7933,68.53,69.59,0.43,37.94
270.5667,1.1567,1.1467,0.4,0.3633,34.58,31.69,0.7567,0.7833,65.42,68.31,0.3933,34.01
271.71,1.1433,1.11,0.4233,0.3433,37.03,30.93,0.72,0.7667,62.97,69.07,0.3767,32.94
272.8067,1.0967,1.1367,0.4,0.3467,36.47,30.5,0.6967,0.79,63.53,69.5,0.35,31.91
273.86,1.0533,1.1067,0.3533,0.35,33.54,31.63,0.7,0.7567,66.46,68.37,0.35,33.23
274.95,1.09,1.0767,0.3733,0.3633,34.25,33.75,0.7167,0.7133,65.75,66.25,0.3533,32.42
276.1067,1.1567,1.09,0.41,0.3433,35.45,31.5,0.7467,0.7467,64.55,68.5,0.4033,34.87
277.2433,1.1367,1.16,0.4,0.3433,35.19,29.6,0.7367,0.8167,64.81,70.4,0.3933,34.6
278.4033,1.16,1.1367,0.4133,0.3467,35.63,30.5,0.7467,0.79,64.37,69.5,0.4,34.48
279.5433,1.14,1.13,0.4133,0.3333,36.26,29.5,0.7267,0.7967,63.74,70.5,0.3933,34.5
280.6833,1.14,1.16,0.3833,0.36,33.63,31.03,0.7567,0.8,66.37,68.97,0.3967,34.8
281.9,1.2167,1.1933,0.41,0.3967,33.7,33.24,0.8067,0.7967,66.3,66.76,0.41,33.7
283.0333,1.1333,1.16,0.4033,0.35,35.59,30.17,0.73,0.81,64.41,69.83,0.38,33.53
284.1567,1.1233,1.1367,0.3933,0.35,35.01,30.79,0.73,0.7867,64.99,69.21,0.38,33.83
285.3067,1.15,1.14,0.4133,0.3667,35.94,32.16,0.7367,0.7733,64.06,67.84,0.37,32.17
286.4367,1.13,1.14,0.3967,0.36,35.1,31.58,0.7333,0.78,64.9,68.42,0.3733,33.04
287.52,1.0833,1.1267,0.3633,0.3467,33.54,30.77,0.72,0.78,66.46,69.23,0.3733,34.46
288.68,1.16,1.0833,0.43,0.3433,37.07,31.69,0.73,0.74,62.93,68.31,0.3867,33.33
289.81,1.13,1.1367,0.41,0.37,36.28,32.55,0.72,0.7667,63.72,67.45,0.35,30.97
290.9533,1.1433,1.16,0.4067,0.3633,35.57,31.32,0.7367,0.7967,64.43,68.68,0.3733,32.65
292.15,1.1967,1.1867,0.4233,0.3867,35.38,32.58,0.7733,0.8,64.62,67.42,0.3867,32.31
293.2633,1.1133,1.13,0.41,0.35,36.83,30.97,0.7033,0.78,63.17,69.03,0.3533,31.74
294.3667,1.1033,1.0933,0.4133,0.3367,37.46,30.79,0.69,0.7567,62.54,69.21,0.3533,32.02
295.4567,1.09,1.1167,0.3867,0.34,35.47,30.45,0.7033,0.7767,64.53,69.55,0.3633,33.33
296.5633,1.1067,1.1167,0.3933,0.3733,35.54,33.43,0.7133,0.7433,64.46,66.57,0.34,30.72
297.7433,1.18,1.13,0.41,0.3733,34.75,33.04,0.77,0.7567,65.25,66.96,0.3967,33.62
298.8833,1.14,1.2,0.38,0.3867,33.33,32.22,0.76,0.8133,66.67,67.78,0.3733,32.75
